trial_number,value,state,datetime_start,datetime_complete,duration,param_alpha,param_beta,param_gamma,user_attr_num_completed,user_attr_num_failed,user_attr_avg_completed_makespan,user_attr_avg_computation_time,user_attr_failed_tasks_json
123,3900,PRUNED,2025-05-01T17:52:03.186,2025-05-01T17:55:03.542,180.355922,1.6494534598277,2.29710190048618,1.70709903106504,,,,,[]
113,1069.4,PRUNED,2025-05-01T17:41:04.056,2025-05-01T17:55:50.357,886.301933,3.18828551644345,2.37191372104678,0.20809916271799,,,,,[]
124,3900,PRUNED,2025-05-01T17:53:18.447,2025-05-01T17:57:38.773,260.325984,3.59471057383801,4.94274672944995,0.20025246412548,,,,,[]
127,3900,PRUNED,2025-05-01T17:57:39.040,2025-05-01T18:00:02.282,143.241786,3.70184871694183,1.88618435933928,4.78601750363672,,,,,[]
118,3900,PRUNED,2025-05-01T17:45:35.223,2025-05-01T18:01:09.978,934.755414,3.88972904569707,1.6687459840509,0.109785001755876,,,,,[]
114,2130.78,COMPLETE,2025-05-01T17:41:51.812,2025-05-01T18:01:41.161,1189.348543,4.07533864226632,0.440761257800407,1.47018229227247,3,2,84.05,45.9585361444391,"[{""name"": ""simple9_6subtasks(dc1, dnc2, nd3)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple4_5subtasks(dc1, dnc2, nd8)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple18_8subtasks(dc2, dnc2, nd1)"", ""status"": ""Failed (Planning/State Error)""}]"
125,1020.4,PRUNED,2025-05-01T17:55:03.840,2025-05-01T18:03:34.930,511.090314,3.35893661391596,4.54819403764721,1.14892148966956,,,,,[]
117,1553.1,COMPLETE,2025-05-01T17:44:43.131,2025-05-01T18:06:07.164,1284.032983,3.01816191541049,2.2682559492829,0.233606108003113,4,1,91.4,55.5469275677111,"[{""name"": ""simple13_6subtasks(dnc(2, 3), nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple4_5subtasks(dc1, dnc2, nd8)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
122,1531.3,COMPLETE,2025-05-01T17:50:45.476,2025-05-01T18:08:23.767,1058.290968,3.77862105576019,3.78231289678791,0.0100688410774777,4,1,140.02,57.1620455229655,"[{""name"": ""simple4_5subtasks(dc1, dnc2, nd8)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
126,1537.62,COMPLETE,2025-05-01T17:55:50.637,2025-05-01T18:11:22.063,931.425281,2.96104725258772,4.89166970264164,0.0647962615559641,4,1,73.5,49.0021323839668,"[{""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex6_14subtasks(dc1, dnc1, dnc2, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple8_5subtasks(nd(4, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}]"
120,1559.04,COMPLETE,2025-05-01T17:45:52.687,2025-05-01T18:11:27.755,1535.067436,3.63528913059434,1.56609426649652,0.155332724217967,4,1,91.4,89.7012611985207,"[{""name"": ""simple11_6subtasks(dc1, nd(1, 5))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple13_6subtasks(dnc(2, 3), nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
131,1011.8,PRUNED,2025-05-01T18:03:35.270,2025-05-01T18:11:57.098,501.827609,1.79310112721838,1.37975646903171,0.553221367143968,,,,,[]
121,1560.52,COMPLETE,2025-05-01T17:46:11.968,2025-05-01T18:11:58.760,1546.792029,1.1791531075041,2.03862647038084,0.0646552942472942,4,1,45.3,101.572193512088,"[{""name"": ""simple5_5subtasks(dc1, nd(3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex5_12subtasks(nd7->dc1, nd(1, 2, 3, 5, 6)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple6_5subtasks(dnc3, nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
128,2078.44,COMPLETE,2025-05-01T18:00:02.618,2025-05-01T18:12:46.297,763.678415,3.07509269745376,3.1754104677469,0.122184230140902,4,1,,44.9199138127267,"[{""name"": ""simple6_5subtasks(dnc3, nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple13_6subtasks(dnc(2, 3), nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple12_6subtasks(dc2, dnc2)"", ""status"": ""Failed (No Progress)""}, {""name"": ""complex5_12subtasks(nd7->dc1, nd(1, 2, 3, 5, 6)"", ""status"": ""Failed (Planning/State Error)""}]"
129,2717.78,COMPLETE,2025-05-01T18:01:10.265,2025-05-01T18:17:07.529,957.264273,0.287353836624914,2.48136328698696,1.23441703109604,2,3,66.1,29.1785082908813,"[{""name"": ""simple5_5subtasks(dc1, nd(3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple16_7subtasks(dc1, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}]"
134,1020.4,PRUNED,2025-05-01T18:11:22.395,2025-05-01T18:19:43.226,500.831712,2.41162265520934,4.87266845403266,0.538234433587896,,,,,[]
135,3900,PRUNED,2025-05-01T18:11:28.113,2025-05-01T18:19:48.922,500.80871,2.8403628285463,4.85406751617833,0.909008703000818,,,,,[]
139,3900,PRUNED,2025-05-01T18:17:07.760,2025-05-01T18:21:12.924,245.164085,3.271674378363,4.64213218372694,0.930043958092366,,,,,[]
